tweet_id_str,date_time,location,tweet_text,media_urls
1845127916213965285,Sat Oct 12 15:42:30 +0000 2024,India,"ratan tata tata group , . , , tata ?",
1844223323951206865,Thu Oct 10 03:47:59 +0000 2024,India,"ratan tata stayed outside taj hotel entire duration 26 11 terrorist attack. attacks , reopened taj 1 month amp took financial care employees including street vendors outside it. 2024 , tata group crosssed gdp pakistan. perfect revenge",
1844974133139878214,Sat Oct 12 05:31:25 +0000 2024,India,"21 , #ratantata #tatagroup",
1844339371224465565,Thu Oct 10 11:29:06 +0000 2024,India,"#watch #ratantata former president ram nath kovind says symbol simplicity humility. whenever used invite banquets rashtrapati bhavan , despite famous industrialist , saw humility never seemed like one big industrialists country , seemed like patriot , simple man always followed protocol. saw good thinking. industrialists set industries money , used tell everyone people want set industries , national interest always there. see industries tata group , see national interest",
1844309852073623916,Thu Oct 10 09:31:49 +0000 2024,India,fadnavis #ratannavaltata #rip ratantata,
1844080814415282460,Wed Oct 09 18:21:42 +0000 2024,India,"chairman emeritus ratan tata guided tata group new age passes away. torchbearer transformer , ratan tata shepherd sentinel tata group. #ratantata",
1844092907772608679,Wed Oct 09 19:09:45 +0000 2024,India,6 #ratantata pm 10,
1844370054584172885,Thu Oct 10 13:31:02 +0000 2024,India,sri ratan tata humility rightly demonstrated ! kudos sri n chandrasekaran ! content source,
1844727757290299825,Fri Oct 11 13:12:25 +0000 2024,India,#ratantata #tatatrust #tatagroup,
1844252351571591591,Thu Oct 10 05:43:19 +0000 2024,India,ratan tata 26 11 attacks mumbai,
1844238724340777102,Thu Oct 10 04:49:10 +0000 2024,India,"ratan tata indian industrialist philanthropist served chairman tata group tata sons 1990 2012. born glorious 28th december 1937 , mumbai 28 12 37 note number 281237",
1844082059960254962,Wed Oct 09 18:26:39 +0000 2024,India,,
1845021139979870535,Sat Oct 12 08:38:13 +0000 2024,India,"#ratantatasir absolutely true , proud respected ratan tata. miss , thoughts always us take life amp country next level right character , ethics , determination real patriot. show must go , country always first",
1844238588315345333,Thu Oct 10 04:48:38 +0000 2024,India,"ratan tata indian industrialist philanthropist served chairman tata group tata sons 1990 2012. born glorious 28th december 1937 , mumbai 28 12 37 note number 281237",
1844094502870581482,Wed Oct 09 19:16:05 +0000 2024,India,"ratan tata , former tata group chairman , dies age 86 #ratantata #tata",
1844024391291883998,Wed Oct 09 14:37:29 +0000 2024,India,"great human ratan tata renowned leadership vision former chairman tata sons. expansion tata group leadership , tata group expanded significantly , acquiring companies like jaguar land rover corus steel , enhancing global footprint. tata nano launched 2008 , nano aimed providing affordable transportation masses , showcasing tata ' commitment innovation social responsibility. philanthropy ratan tata known philanthropic efforts , supporting education , healthcare , rural development tata trusts. sustainability initiatives emphasized sustainable business practices corporate social responsibility , aligning group growth social progress. leadership style ratan tata admired humility , integrity , focus values , set strong cultural foundation tata group. tenure often marked blend traditional business acumen forward thinking approach corporate responsibility. one must learn art living true human being. one earth replace",
1844095531758518318,Wed Oct 09 19:20:11 +0000 2024,India,"deeply saddened learn passing away visionary industrialist , philanthropist #ratantata. shining beacon india entrepreneurial spirit. left indelible legacy business landscape across world inspire future generations. thoughts prayers bereaved family , friends followers hour grief. #omshanti",
1844082963111403588,Wed Oct 09 18:30:14 +0000 2024,India,#ratantata,
1844198081274986531,Thu Oct 10 02:07:40 +0000 2024,India,"heart tender , soul pure , life woven selflessness spirits fade shadows , live forever people ' hearts #ratantata #ripratantata",
1844273979898593761,Thu Oct 10 07:09:16 +0000 2024,India,"remembering ratan tata man gave us innovation , kindness lot hope. void cannot filled",
1844084378047046137,Wed Oct 09 18:35:51 +0000 2024,India,"... , , , #ratantata sir",
1844650920799502545,Fri Oct 11 08:07:06 +0000 2024,India,"odisha # tribute late ratan tata ji tata company close relationship odisha , amitabh bachan says ready comment , thanks regard .",
1844086716073902330,Wed Oct 09 18:45:09 +0000 2024,India,om shanti ! #ratantata,
1844306352429998461,Thu Oct 10 09:17:54 +0000 2024,India,#ratantata #ratantatadeath #ratantatalastrites,
1607957271497302016,Wed Dec 28 04:31:02 +0000 2022,India,", , #happybirthdayratantata #ratantata",
1844208226428236006,Thu Oct 10 02:47:59 +0000 2024,India,#ratantata #,
1844092041493610775,Wed Oct 09 19:06:18 +0000 2024,India,"saddened hear passing shri #ratantata. thank showing us means lead integrity amp compassion. rest peace , sir #gratitude",
1844084444711546918,Wed Oct 09 18:36:07 +0000 2024,India,"heartbroken news ratan tata ' passing. guiding light integrity vision. profits , uplifted communities touched lives. legacy teaches us lead purpose compassion. thank , sir , everything gave us. #ratantata #leadership #legacy",
1844790937538428984,Fri Oct 11 17:23:28 +0000 2024,India,"#noeltata noel tata appointed chairman tata trusts following ratan tata passing. unanimous decision meeting mumbai , noel tata appointed chairman tata trusts demise ratan tata. noel tata , ratan tata half brother , long associated tata group helm esteemed trusts. #noeltata #ratantata #tatatrusts #chairman",
1844287390464327916,Thu Oct 10 08:02:33 +0000 2024,India,remember shri ratan tata pride affection,
1844220457148612932,Thu Oct 10 03:36:35 +0000 2024,India,"impossible indian impacted ratan tata ' work. om shanti , india ratan #ratantatapassedaway",
1844167897545085403,Thu Oct 10 00:07:44 +0000 2024,India,"deeply saddened hear passing away shri #ratantata ji. contributions nation , visionary leadership , compassion humanity left indelible mark us. legacy continue inspire generations come .",
1844081878200091018,Wed Oct 09 18:25:55 +0000 2024,India,breaking industrialist ratan tata dies mumbai hospital. 86 .,
1844898563232350339,Sat Oct 12 00:31:08 +0000 2024,India,need 200 retweet pioneers drop profile username asap #pinetwork pi #pinetwork2024 #giveaway #airdropreward #ratantata #cryptonews #timnasday,
1844084015579660526,Wed Oct 09 18:34:25 +0000 2024,India,"huge loss nation losing legend , shri #ratantata . heartfelt condolences admirers across globe. om shanti",
1552905789467025411,Fri Jul 29 06:36:06 +0000 2022,India,"remember jrd fondly 118th birth anniversary warm hearted caring human enormous influence life. shared many common interests , really miss affection kindness. although jeh us , legend continue .",
1844014657612521495,Wed Oct 09 13:58:49 +0000 2024,India,"#breaking #ratantata critical , #icu #mumbai hospital reuters report deatils",
1844082385844871573,Wed Oct 09 18:27:56 +0000 2024,India,"ratan tata , visionary steered tata sons global powerhouse , passed away 86. widely respected leadership , tata served chairman sprawling tata group 1991 2012. leadership , group made historic strides , including taking tata consultancy services public founding tata teleservices. even stepping , held prestigious title chairman emeritus across multiple tata companies. monday october 7 , tata announced undergoing routine medical checks , assured followers cause concern. remained good spirits end. loss marks end era one india ' iconic business empires .",
1844199007402492068,Thu Oct 10 02:11:21 +0000 2024,India,tall leader. business man. philanthropist. human being. millions cry. billion miss. rip. #ratantata,
1844070031707037978,Wed Oct 09 17:38:51 +0000 2024,India,"today #ratantata icu , whole country praying ! government india recognize generosity give bharat ratna ? ? ratan tata wanted , ambani would richest industrialist country leaving adani behind , always donated 60 earnings welfare country. one hand owners exploit workers , hand ratan tata sits ground workers ! get well soon ratan tata sir ji #ratantata #tatamotors",
1844096963928784932,Wed Oct 09 19:25:52 +0000 2024,India,"want walk fast , walk alone. want walk far , walk together. #ratantata visionary leader , respected revered human times india. may legacy teachings flourish grow strength strength. rip sir",
1844312600785584141,Thu Oct 10 09:42:44 +0000 2024,India,#ratantata,
1844658342100164681,Fri Oct 11 08:36:35 +0000 2024,India,mr noel tata new chairman tata trusts .. hope wish keeps legacy ratan tata sir alive ..,
1844626025424019472,Fri Oct 11 06:28:10 +0000 2024,India,abhi bhi match draw ho sakta hai. agar england 3rd inning bhi khelne de pak ko #ratantata #pakveng #rajinikanth #pakistan #pretty girl jennie #vettaiyanblockbuster,
1844090466540913093,Wed Oct 09 19:00:03 +0000 2024,India,", #ratantata #rip",
1844225358108950591,Thu Oct 10 03:56:04 +0000 2024,India,#ratantata #ratantata #ripratantata #death #rip #polimernews,
1844590103521325552,Fri Oct 11 04:05:26 +0000 2024,India,"honouring late shri ratan tata , whose legacy generosity tata trusts gave karunashraya early hope support. kindness inspires mission provide compassionate care terminally ill cancer patients .",
1844583875692871817,Fri Oct 11 03:40:41 +0000 2024,India,... #freepalestine #ratantata #shantanunaidu,
1375344292726644738,Fri Mar 26 07:10:06 +0000 2021,India,,
1844626692792348727,Fri Oct 11 06:30:49 +0000 2024,India,"following passing visionary leader ratan tata , social media flooded heartfelt tributes. #ratantata #airindia #captainzoyaagarwal #legacy #inspiration #humility #philanthropist #tribute ratan tata , air india , captain zoya agarwal , legacy , inspiration",
1844245381380702696,Thu Oct 10 05:15:38 +0000 2024,India,"heaven blessed today #ratan tata sir graced heaven . tata employee feel like lost head family needed years forever .your devotion , vision , hardwork pioneering remembered till end time thank much sir !",
1844729674993483883,Fri Oct 11 13:20:02 +0000 2024,India,"choosing something easy , choosing repeatedly makes difference. tribute man lived life rooted compassion kindness even voiceless sentient beings. rip ratan tata sir #jiyashankar #jiyakijanta #jiya",
1844183104988250469,Thu Oct 10 01:08:10 +0000 2024,India,#ratantata #rip #tatagroup #polimernews,
1844083052378718370,Wed Oct 09 18:30:35 +0000 2024,India,"man vision , ethics unmatched leadership. legacy business philanthropy continues inspire. missed presence , ' continue miss impact. thank everything , sir ! #omshanthi #ratantata #ratanji",
1844220981650588068,Thu Oct 10 03:38:40 +0000 2024,India,"#ratantata trusted assistant , #shantanunaidu , mourned loss national icon post shared early morning. see post",
1844587441057038406,Fri Oct 11 03:54:51 +0000 2024,India,#durgaashtami #internationaldayofgirlchild #ratantata #shantanunaidu,
1199186147131449345,Tue Nov 26 04:40:31 +0000 2019,India,"lot said tragedy 26 11. memory carnage loss life , still painful. ' forget needless suffering caused across city. remain proud spirit sense unity mumbai. hurt , knocked .",
1844080674938204401,Wed Oct 09 18:21:08 +0000 2024,India,86 .... #rip sir end era #ratantata,
1844276387815023059,Thu Oct 10 07:18:50 +0000 2024,India,"#justin , f 16 #ratantata #tatagroups #f16flight #news18tamilnadu",
1844393162883858480,Thu Oct 10 15:02:51 +0000 2024,India,words fall short today. mr. ratan tata ' profound humanity selfless compassion shall always inspire us. forever remembered beloved mentor. #ratantatasir ratan tata sir,
1844184968827646181,Thu Oct 10 01:15:34 +0000 2024,India,#rip #ratantata ratan tata ' love compassion stray animals evident fact bombay house global headquarters tata group mumbai dedicated kennels offer shelter stray dogs around area. #rip #legend #ratantatasir #indiaremembers,
1845011915334091076,Sat Oct 12 08:01:33 +0000 2024,India,forever hearts sir ratan tata,
1844082264231092305,Wed Oct 09 18:27:27 +0000 2024,India,"statement tata group chairman emeritus , ratan tata passes away 86. ratan tata passed away mumbai breach candy hospital. #ratantata",
1844342094317617380,Thu Oct 10 11:39:56 +0000 2024,India,"mortal remains veteran industrialist #ratantata brought crematorium last rite ritual , carried full state honour. catch live updates #ratantatalife #ratantatajourney #ratantatapassedaway #ratantatasir #ratantatademise #tatalegacy #tatagroups",
1844112984509120869,Wed Oct 09 20:29:32 +0000 2024,India,#rip #ratantata,
1844282726901481694,Thu Oct 10 07:44:01 +0000 2024,India,#ratantata #tatanano #tatagroups,
1844300775792738504,Thu Oct 10 08:55:45 +0000 2024,India,! #sunnews #ripratantata #ratantata,
1844084400679686563,Wed Oct 09 18:35:57 +0000 2024,India,"rip , ratan tata 1937 2024 .",
1844565701593530685,Fri Oct 11 02:28:28 +0000 2024,India,tributes sri ratan tata india president sri nimish pandya,
1844083260231651792,Wed Oct 09 18:31:25 +0000 2024,India,#ratantata,
1844083916359205298,Wed Oct 09 18:34:01 +0000 2024,India,"deeply saddened passing ratan tata ji iconic businessman philanthropist. visionary leadership unwavering commitment india progress forever remembered. rest peace , sir",
1366950764447465474,Wed Mar 03 03:17:13 +0000 2021,India,"best wishes tata group companies , employees amp families birth anniversary founder , mr. jamsetji tata , inspired us kindness years. founder day special emotions , reminding mentor mr. jrd tata",
1844094456309616686,Wed Oct 09 19:15:54 +0000 2024,India,#rathantata #tata,
1844423301147525330,Thu Oct 10 17:02:37 +0000 2024,India,rip ratan tata #sunnews #ratantata,
1844220094311760243,Thu Oct 10 03:35:09 +0000 2024,India,"ratan tata passes away 86. tweets , ... one greatest visionaries country ever seen , truly legendary industrialist , philanthropist extraordinaire , human par excellence , shri ratan tata contributions built illustrious tata brand global powerhouse also stupendously contributed nation ' building ... #tncards #ratantata",
1844238240934670845,Thu Oct 10 04:47:15 +0000 2024,India,"ratan tata .. institution hinself ! ! ... day marks end era. one greatest human amp true patriot ever. gift nation humanity. vision , generosity ideals last forever ! ! salute ! !",
1844221563677311010,Thu Oct 10 03:40:59 +0000 2024,India,mukesh ambani speaks ratan tata ' demise .,
1844086268239675396,Wed Oct 09 18:43:22 +0000 2024,India,"deeply saddened loss ratan tata , visionary redefined india ' business landscape integrity humility. legacy compassion , innovation , dedication nation building continue inspire generations. rest peace",
1844087957990318180,Wed Oct 09 18:50:05 +0000 2024,India,"deeply saddened passing shri ratan tata ji , beacon integrity , visionary leadership , relentless philanthropy. deep commitment improving lives less fortunate evident philanthropic initiatives , whether education , healthcare , rural development. actions spoke volumes values cherished kindness , honesty , unwavering dedication building better india. bid farewell icon , legacy remain guiding star generations come , reminding us power compassionate leadership. may soul rest eternal peace #ratantata",
1844396792818888890,Thu Oct 10 15:17:17 +0000 2024,India,"today , remember legendary patron , mr ratan tata. wisdom , kindness , leadership continue serve beacon , reminding us work integrity innovation , , throughout illustrious journey. #ratantata #ratannavaltata #thetitan #visionary #icon",
1844726845448622148,Fri Oct 11 13:08:47 +0000 2024,India,"#noeltata , #ratantata #tatatrusts #chairman",
1844079983763021887,Wed Oct 09 18:18:24 +0000 2024,India,india today lost one kind truly inspiring leader. ratan tata ' impact modesty never forgotten. legacy serves model one us. may soul rest peace. #ripratantata #ratantata,
1844221719340597690,Thu Oct 10 03:41:36 +0000 2024,India,"ratan tata ji , icon legend , leaves behind extraordinary legacy. industrialist philanthropist , touched countless lives vision , compassion , leadership. travel well , sir. #ratantata #ratantatasir",
1844083785303982187,Wed Oct 09 18:33:30 +0000 2024,India,"#ratantata , chairman one india ' biggest conglomerates , tata sons , died age 86 .",
1844255360493945037,Thu Oct 10 05:55:17 +0000 2024,India,virat kohli ' instagram story ratan tata sir .,
1844084679630090417,Wed Oct 09 18:37:03 +0000 2024,India,"god pray request please send ratan sir back earth give life human like rare planet see god shadow ratan tata sir name stands humanity . wait every sunday call asking come home amazing evening sir tito tango fortunate share special bond every meetings new learnings , felt energetic new inspirations motivation you. thank heart always ratan sir life always pray you. soul rest peace always. really miss lot presence. #ratantata",
1844215375992586412,Thu Oct 10 03:16:24 +0000 2024,India,"soon #akshaykumar retreating , ratan tata ji pulled forward . today india lost humble earth personality form ratantata ji #ripratantata",
1844086208093389174,Wed Oct 09 18:43:08 +0000 2024,India,#ratantata #tcs tata group ratan tata,
1844080964970119398,Wed Oct 09 18:22:18 +0000 2024,India,"#ratantata sir indian economy , thankyou contribution .",
1844097305806590013,Wed Oct 09 19:27:14 +0000 2024,India,". , #ratantata",
1844306942174560680,Thu Oct 10 09:20:15 +0000 2024,India,things may know great ratan tata 1. ratan tata canceled plan visit buckingham palace supposed receive ' lifetime achievement award ' prince charles. cancel ? one dogs fallen sick .,
1844085907739246924,Wed Oct 09 18:41:56 +0000 2024,India,! #ratantata #ripratantata,
1844249078085099775,Thu Oct 10 05:30:19 +0000 2024,India,one else deserving bharat ratna country world. also demand bharat ratna #ratantata ji. demand ? rt also demand ! #ratantatasir #,
1844083729313993073,Wed Oct 09 18:33:17 +0000 2024,India,"deeply saddened hear passing shri ratan tata ji. vision , humility , compassion transformed industries lives alike. legacy continue inspire generations. said , want walk fast , walk alone. want walk far , walk together. always stood principles worked tirelessly better india. may soul rest peace .",
1844076546983965054,Wed Oct 09 18:04:44 +0000 2024,India,#ratantata dies age 86 #ripratantata,
1844090857886277988,Wed Oct 09 19:01:36 +0000 2024,India,sir ratan tata man taught integrity ethics many entrepreneurs generation actions always choosing right thing. #bigloss,
1843227719926268293,Mon Oct 07 09:51:48 +0000 2024,India,know ? ratan tata owns tata car never launched tata motors ! guess ?,
1844089667161030956,Wed Oct 09 18:56:52 +0000 2024,India,"ratan tata , 86",
1845063208635072955,Sat Oct 12 11:25:23 +0000 2024,India,# 1 #donors # 1. #ratantata 2. #billgates 3. #warrenbuffet 4. #soros,
1844201126616506444,Thu Oct 10 02:19:46 +0000 2024,India,garba stopped pay tribute legend #ratantata om shanti,
1844586588958863860,Fri Oct 11 03:51:28 +0000 2024,India,bara ro acha ek stachu bana chahiye india #ratantata sir ji ka demand indian,
1844201405646864854,Thu Oct 10 02:20:53 +0000 2024,India,man moves become legend sg #ratantata,
1844256082581217594,Thu Oct 10 05:58:09 +0000 2024,India,"sikh ardas performed ratan tata antim darshan , priests religions offering prayers departed soul. #ratan #ratan tata #ratantatademise #ratantatapassedaway",
1844233617410752575,Thu Oct 10 04:28:53 +0000 2024,India,"clock stopped ticking titan. #ratantata , india pride , symbol integrity , visionary leadership , boundless philanthropy. unwavering dedication uplifting india economy society left legacy inspire generations. may gone , impact forever soar hearts. rest peace sir",
1844214189516333066,Thu Oct 10 03:11:41 +0000 2024,India,#instant ? #sunnews #ripratantata #ratantata,
1844238221523460162,Thu Oct 10 04:47:10 +0000 2024,India,#justin #ratantata #ripratantata #tatagroup,
1844170502165914058,Thu Oct 10 00:18:05 +0000 2024,India,icon. legend. thank inspiring us sir. remembered forever #ratantata,
1844328329295561072,Thu Oct 10 10:45:14 +0000 2024,India,? #sunnews #ripratantata #ratantata,
1844089326965338586,Wed Oct 09 18:55:31 +0000 2024,India,#ratantata sir . u live beyond time . ur forever hearts,
1844083276723650603,Wed Oct 09 18:31:29 +0000 2024,India,india lost titan today. sir ratan tata ji contributions industry philanthropy beyond measure. legacy continue inspire guide us .,
1844077135419539923,Wed Oct 09 18:07:05 +0000 2024,India,", ! ! #rip #ratantata",
1844185778777432528,Thu Oct 10 01:18:47 +0000 2024,India,"end era 86 year old indian industrialist ratan tata , credited transforming tata group globally renowned conglomerate , breath last today mumbai. may soul rest peace",
1844647287928086650,Fri Oct 11 07:52:39 +0000 2024,India,"legends live forever. ratan tata , icon leadership , philanthropy , ethics , leaves enduring legacy inspiration. forever grateful impact. heartfelt condolences. rest peace , mr. tata .",
1844196343855841719,Thu Oct 10 02:00:46 +0000 2024,India,story titan cared making india better industry captains mourn ratan tata demise read pti file photo #ratantata,
1844088597693252079,Wed Oct 09 18:52:37 +0000 2024,India,"rest peace indian icon , role model many amp inspiration entire nation. mr. ratan tata , legacy continue live forever .",
1844314282496078171,Thu Oct 10 09:49:25 +0000 2024,India,.. #ratantata #ratantatasir,
1844669286196924515,Fri Oct 11 09:20:04 +0000 2024,India,big breaking ! ! ! #tata #ratantata #tatagroup #noeltata #business #india #tatatrusts,
1844085467962278270,Wed Oct 09 18:40:11 +0000 2024,India,"truly inspirational , everlasting impact proud son india miss sir #ratantata",
1844291960674382194,Thu Oct 10 08:20:43 +0000 2024,India,"live society rotten man like baba ram rahim al ! enjoying , ratan tata .",
1844091251601309997,Wed Oct 09 19:03:10 +0000 2024,India,"people like #ratantata fueled india ' growth past century. rest peace titan man zero haters , absence felt witness end era .",
1844082991791997273,Wed Oct 09 18:30:21 +0000 2024,India,india lost great leader today. ratan tata business icon symbol kindness integrity. work business helping others continue inspire us all. rest peace. legacy live on. #ratantata #legend #legacy,
1844249030496485824,Thu Oct 10 05:30:08 +0000 2024,India,"bidding farewell true legend icon shall continue inspiring us unparalleled legacy , shri ratan tata ji .",
1844352793701695703,Thu Oct 10 12:22:27 +0000 2024,India,"#ratantata given ceremonial guard honour #mumbai police mortal remains brought crematorium worli final rites thursday evening. union home minister #amitshah , maharashtra chief minister eknath shinde , deputy devendra fadnavis , gujarat cm bhupendra patel union commerce minister piyush goyal present crematorium central mumbai. emmanual yogini",
1844226686344364236,Thu Oct 10 04:01:20 +0000 2024,India,"want walk fast , walk alone. want walk far , walk together true visionary leader , sir #ratantata passing leaves huge void. vision kindness touched countless lives. contribution india , always remembered. thank inspiring us all. rest peace sir .",
1844078117259972832,Wed Oct 09 18:10:59 +0000 2024,India,# #ratantata #ratantata,
1844095713673871477,Wed Oct 09 19:20:54 +0000 2024,India,"ask ratan tata ? icon inspired generation indians , industrialist , philanthropist amp titan played major role shaping modern india ! wasnt ratan , ' truly bharat ratan ! end era , nation mourns today ! #ratantata",
1844211018224095571,Thu Oct 10 02:59:05 +0000 2024,India,#ratantatapassedaway garba stopped pay tribute legend ratan tata #ratantatasir #ratantataforever,
1844270731783209295,Thu Oct 10 06:56:22 +0000 2024,India,"day 5 fast today pay homage ratan tata ji could richest man , chose impact income. good corporates play big role nation building. next time engage corporate buy products , look esg ranking. #saveladakh #savehimalayas #saveglaciers #6thschedule #sonamwangchuk #climatefast #climatemarch",
1844110380236488945,Wed Oct 09 20:19:11 +0000 2024,India,rest peace #ratantata sir,
1844090161459810739,Wed Oct 09 18:58:50 +0000 2024,India,legend legend ... golden period indian politics amp economy. #ratantata,
1844650453419565278,Fri Oct 11 08:05:14 +0000 2024,India,legend industrialist .. head tata company .. humanitarian mr. ratan tata varyulu .... grace changed lives lakhs .. praying god holy soul great great social servant far away world may rest peace,
1844205243183050941,Thu Oct 10 02:36:08 +0000 2024,India,"' heartbreaking hear passing mr. ratan tata. first met mr. tata almost 10 years ago , 2015 beginning , within 45 minute meeting , agreed invest previous company. moment turning point life. investor personal mentor perhaps greatest professional blessing ' ever received. years , met often seek advice. sharp business acumen , attention detail , ability offer profound insights awe inspiring. stood even incredible humility patience. matter busy , always made time , never rushing meetings , always giving full attention. learned much , business , life. passing feels like deep personal loss , , everyone whose lives touched. mr. tata , truly made world better place. always live hearts. may god bless , may soul rest peace. om shanti. #ratantata #tata #mentor #omshanti #restinpeace",
1844287555988324845,Thu Oct 10 08:03:13 +0000 2024,India,"honouring ratan tata. model many ways. proud indian. thoughtful internationalist. custodian family business , ceaselessly innovated. dedicated philanthropist. privelege know learn him. legacy continue inspire generations .",
1844298655739883930,Thu Oct 10 08:47:19 +0000 2024,India,.. ! .. #thanthitv #ratantata #tata #tatalover #ratantatalovestory #lovestory,
1844608197136429073,Fri Oct 11 05:17:20 +0000 2024,India,sir ratan tata viral philosophy fb twitter,
1844048806603903442,Wed Oct 09 16:14:30 +0000 2024,India,get well soon king #ratantata 1.4 billion praying good health .,
1844193670117105971,Thu Oct 10 01:50:09 +0000 2024,India,ratan tata kindness makes loss feels personal us ! one favourite stories one came across internet allowed stray dogs inside taj,
1844087396712972474,Wed Oct 09 18:47:51 +0000 2024,India,2012 #ratantata rip #tatamotors,
1844218385321820287,Thu Oct 10 03:28:21 +0000 2024,India,. . ! #sunnews #ripratantata #ratantata,
1844206347107303739,Thu Oct 10 02:40:31 +0000 2024,India,"2012 #ratantata ... , legend",
1844245775729164551,Thu Oct 10 05:17:12 +0000 2024,India,rip legendary ratan tata thank inspiring millions,
1844906687989535084,Sat Oct 12 01:03:25 +0000 2024,India,ratan tata. data courtesy legacyias,
1844105679470198823,Wed Oct 09 20:00:30 +0000 2024,India,#ratantata,
1844086080326541426,Wed Oct 09 18:42:37 +0000 2024,India,#ratantata ' words !,
1844081850668679520,Wed Oct 09 18:25:49 +0000 2024,India,"tata group announces passing ratan tata , profound loss nation tata group. #ratantata",
1844301762502721582,Thu Oct 10 08:59:40 +0000 2024,India,"friendship forged empathy ratan tata shantanu naidu , two friends mission make world better place read #tncards #ratantata #ripratantata #shantanunaidu",
1844339492515115508,Thu Oct 10 11:29:35 +0000 2024,India,"even passing , ratan tata continues embody true essence indian. funeral , hindu priest , muslim imam , sikh guru , christian priest stood respect behind mortal remains. powerful image unity bjp blind followers may appreciate .",
1246826726061203457,Sun Apr 05 15:47:11 +0000 2020,India,spirit solidarity,
1357896316047736832,Sat Feb 06 03:38:04 +0000 2021,India,"appreciate sentiments expressed section social media terms award , would humbly like request campaigns discontinued. instead , consider fortunate indian try contribute india growth prosperity",
1844792055148490916,Fri Oct 11 17:27:55 +0000 2024,India,"ratan tata , legend india , man heart gold , mind brilliance , aura greatness .",
1844077979988787664,Wed Oct 09 18:10:26 +0000 2024,India,ratan tata 1985 #omshanti,
1256937814215626752,Sun May 03 13:25:02 +0000 2020,India,"afraid , said me. endeavour call fake news whenever , would encourage always verify news sources. picture alongside quote guarantee said , problem many people face .",
1845041726278467660,Sat Oct 12 10:00:01 +0000 2024,India,#ratantata #ratantatasir #legends #tata #tatagroup #uanow,
1844059551299141711,Wed Oct 09 16:57:12 +0000 2024,India,"#ambanii .... #adani .... one ratantata man zero matters .. get well soon , king ratan tata ! 1.4 billion hearts praying swift recovery good health. strength inspires us ! #ratantata",
1844092500413190430,Wed Oct 09 19:08:08 +0000 2024,India,"sad day india india inc. ratan tata ' passing away big loss , tata group , every indian. personal level , passing ratan tata filled immense grief lost dear friend. numerous interactions left inspired energised enhanced respect nobility character fine human values embodied. ratan tata visionary industrialist philanthropist , always strove society ' greater good. demise mr ratan tata , india lost one illustrious kind hearted sons. mr tata took india world brought best world bharat. institutionalised house tata made international enterprise growing tata group 70 times since time took chairman 1991. behalf reliance , nita ambani family , send heartfelt condolences bereaved members tata family entire tata group. ratan , always remain heart. om shanti. mukesh ambani",
1844082694118158569,Wed Oct 09 18:29:10 +0000 2024,India,"india never forget contribution , miss #ratantata sir",
1844793045264310753,Fri Oct 11 17:31:51 +0000 2024,India,foreign cricketer kevin pietersen heartly love sir ratan tata,
1844058344367001606,Wed Oct 09 16:52:24 +0000 2024,India,praying speedy recovery ratan tata. #ratantata,
1844080652578324525,Wed Oct 09 18:21:03 +0000 2024,India,#breaking ratan tata passes away. #ratantata #tncards,
1844628283809575083,Fri Oct 11 06:37:09 +0000 2024,India,ok tata bye bye vijay shekhar sharma deletes post ratan tata backlash read #newsinsider24x7 #newswithni #ratantata #tribute #legend #inspiration #entrepreneurship #businessicon #paytm #mahanavami #durgaashtami # #harshilagrotechempowers #internationaldayofgirlchild,
1844187072262963560,Thu Oct 10 01:23:56 +0000 2024,India,rip #ratantata end era,
1248850442030907398,Sat Apr 11 05:48:42 +0000 2020,India,"post neither said , written me. urge verify media circulated whatsapp social platforms. something say , say official channels. hope safe take care .",
1844081148600992242,Wed Oct 09 18:23:01 +0000 2024,India,legend ratan tata rest peace,
1844234163140096193,Thu Oct 10 04:31:03 +0000 2024,India,"people born country .. whereas , born country thank sir .. born .. us .. india. thoughts .. hearts .. shall live .. rapo #ratantata",
1770392276554117452,Wed Mar 20 10:09:45 +0000 2024,India,"investments made assam transform state complex treatment cancer care. today , state government assam partnership tata group make assam major player sophisticated semiconductors. new development put assam global map. wish thank chief minister assam mr. himanta biswa sarma support vision made possible .",
1844282448118530521,Thu Oct 10 07:42:55 +0000 2024,India,"ratan tata visionary business leader philanthropist , deeply committed progress greater good country humanity whole. interactions found much learn spirit innovation strong emphasis values , including governance. behalf l family extend condolences loved ones entire tata group. life work inspire generations come. n subrahmanyan cmd , larsen toubro",
1643300882199760897,Tue Apr 04 17:13:56 +0000 2023,India,1980s ratan tata inside cockpit simulator,
1541088100343898112,Sun Jun 26 15:56:49 +0000 2022,India,sir ratan tata !,
1844083334143521263,Wed Oct 09 18:31:42 +0000 2024,India,rip ratan tata.the last generation industrialists interest personal wealth saw trustee great assets used public good believed ethics amp values tatas always stood for. loss nation,
1760972691140399159,Fri Feb 23 10:19:41 +0000 2024,India,"incredible man mr. ratan tata sir ! even golden years , ' accompanied loyal companion , black adorable indie dog. thank , mr. tata , compassion unwavering love furry fellas. inspire us ! #ratantata #compassionforanimals",
1844080862209638789,Wed Oct 09 18:21:53 +0000 2024,India,"#bigbreakingnews statement tata group. veteran business leader ratan tata , chairman emeritus , tata group passes away 86. mr tata passed away mumbai breach candy hospital. #ratantata #tata #rip #ripratantata #mumbai",
